rating,review
__label__2 ,Godt koncept lige indtil de sender de forkerte vare (og det gør de ofte) så bliver det dit problem. De beholder dine penge til du har returneret varen. Normalt kalder man det tyveri/bedrageri  men de henholder sig til deres forretningsbestemmelser som åbenbart har en anden definition. Deres koncept i en nøddeskal. Sid på sofaen og få tøjet leveret til døren. Men når de igen fejler  skal du op på cyklen og arbejde (gratis) som deres pakkebringer. Dumt!
__label__2 ,Alt for lang leveringstid  for en ellers god side  med mange og gode varer.
__label__4 ,Kæmpe udvalg. Nem og hurtig retur. Leveringen kan til tider være lidt langsom.
__label__5 ,Alt i top. Fra køb til levering
__label__5 ,Bestilte om eftermiddagen  kunne hente den næste dag om formiddagen. det fungerer.
__label__5 ,Positiv over kvalitet af produkt. Prishop leverer som altid super.
__label__5 ,God service  gode priser og hurtig levering
__label__5 ,Hurtig og billigt
__label__5 ,Fantastisk hurtig levering og skarp pris. Bestilte lørdag kl. 10 og modtog pakken søndag kl. 12.00 i pakkeboks nær vores bopæl. Fantastisk hurtig i weekenden af Proshop og PostNord 
__label__5 ,Fantastisk service.Jeg har bestilt varer 2 gange fra proshop og det er fantastisk at jeg modtager ordren dagen efter.Ingen problemer og super service.
__label__5 ,Super hurtig levering.Jeg har altid fået god service fra PROSHOP gennem flere år.
__label__5 ,Perfekt service og hurtig forsendelse som altid
__label__5 ,De har alt til de bedste priser og der er aldrig noget bøvl  heller ikke hvis man vil returnere. Jeg har handlet der mange gange og kigger altid der først.
__label__4 ,Fin pris  hurtig Ekspedition( Afhentning )
__label__5 ,Flot eksp. og ok pris.
__label__5 ,Fantastisk hurtig levering  varen levede helt op til forventningerne.Super godt firme at handle med  det er nok 10 gang jeg har handlet og uden problemer.
__label__5 ,Bedste pris  og hurtig levering  perfekt
__label__5 ,Bestilte barbermaskine sidst på dagen  den blev leveret næste dags formiddag. Pakken var forsvarligt pakket ind og der var ingen skader ved levering  maskinen virker perfekt.
__label__5 ,Super betjening og hurtig levering af food processor.Topkarakter til Foodprocessor 
__label__5 ,Jeg nåede ikke at bruge det selvom  det kom hurtigt.
__label__5 ,Super hurtig levering  flot indpakning.Som altid
__label__5 ,Kanon hurtig service!! Bestilte midt imellem jul og nytår og fik allerede mine vare dagen efter! Fed service og glad teenager! 
__label__5 ,Fremragende sevice  bestilte kl. 18.30 og fik den dagen efter kl. 13.00 hvad kan man dog mere forlange  og servicen er altid i top fra Proshop.
__label__5 ,Super god service og levring trods helligdage
__label__5 ,Det er nemt  hurtigt og sikkert.
__label__5 ,Lynhurtig levering - Emballering i topklasse - Yderst anbefalelsesværdigt
__label__5 ,Endnu en fortrinlig oplevelse. Jeg bestilte min vare lørdag eftermiddag som hurtigt blev pakket og afsendt så jeg havde den søndag formiddag Produktet lever fuldt ud op til forventningerne og prisen var ok.Det er med god grund at Proshop er en af mine foretrukne steder at bestille fra når jeg handler elektronik på nettet.
__label__5 ,dejligt nemt og hurtig levering god service
__label__1 ,Kan ikke anbefales her fra man for til sendt noget jeg ikke havde bestildt og de ville ikke rette fejlenJa det er rigtigt jeg talte med en medarbejder i 40 min hvor vi ikke kom videre med den sag  han sagde udleveringsstedete havde udleveret en forkert pakke  selv om  det kan ikke lade sig gøre når han skander det udleverings nr jeg har fået tilsendt fra jer...så jeg kan ikke anbefale proshop til nogen (dårlig stil)
__label__5 ,"Der manglede del til rattet  selvfølgelig da knægten pakkede det op jule aften. snakkede med meget venlig support  første åbningsdag efter jul  anbefalede at kører ud og se om ikke de ville ombytte til nyt direkte fra lager  vi kører derud og efter lidt tid og meget effektiv afvikling af kø  bliver rattet ombyttet med det samme til nyt  så knægten kunne komme hjem og kører ræs. 5 stjerner for for effektiv service  selvom produktet var ""defekt""."
__label__1 ,der er ikke i orden igen havner en pakke et helt andet sted end aftalt ikke engang i eget postnummer......
__label__1 ,Proshop skal have 5/5 stjerner for deres produkter   service   priser samt ordrehåndtering… MEN! det hele trækker ned til 0 stjerner hvis jeg kunne… De benytter postnord.. Og postnord kan simpelthen ikke finde ud af at levere pakker.. hverken generelt eller til tiden… Pakken kommer i hænderne på postnord indenfor ganske få timer… men postnord yder ikke samme service som proshop.. så de er ligeglade med leveringstider… Jeg har bestilt til pakkeshop.. får at vide igennem appen og på mail.. yay glæd dig   din pakke bliver leveret IDAG… nej nej.. det gør den ikke da… den ligger stadigvæk dage efter bestilling på en postcentral 5.7 km væk fra mit hjem…Det er simpelthen så ringe som noget kan blive… håber i skifter fra Postnord   indtil dette kun er en mulighed har i ikke mig som kunde længere….
__label__5 ,Vanvittig hurtig ekspeditionstid. Lagde ordre igår fredag kl 08. Netop fået besked om at jeg kan afhente min pakke i pakkeboks. Selv op til jul  var leveringstiden hurtigere end hurtig. Proshop! I styrer!
__label__2 ,Det er egentlig et fint sted at handle  men hold nu op  hvor er deres leveringstid lang - otte dage! Det gør  at jeg altid tjekker om jeg kan få varen et andet sted  inden jeg bestiller hos Zalando  fordi det bare går SÅ langsomt.
__label__3 ,Lang leveringstid..... Hurtig hjælp til spørgsmål ang refundering af tøj der var sendt retur.
__label__2 ,Jeg er efterhånden rigtig træt af Zalando og deres langsomme levering. Jeg lagde en bestilling fredag sidste uge. Samtidig lagde jeg to bestillinger på Bootz i denne uge har jeg bestilt fra to andre internet firmaer. ALT er kommet undtagen det fra Zalando. Nu er der påske og der vil derfor gå yderligere en uge før jeg modtager noget.Jeg gider ikke handler der længere.
__label__1 ,"Jeg bestilte en bluse fra Custommade på Zalando  som var på udsalg med 50%  og da jeg skulle prøve den på  faldt en af knapperne af (sådan en stor ""diamant"" knap). Jeg reklamerede derfor over blusen og anmodede samtidig om at få et afslag i prisen. Jeg modtog derefter et autosvar  hvor der stod  at jeg skulle sende varen ind til dem. Jeg svarede på automailen  om de ville tage stilling til min anmodning om et afslag uden  at jeg skulle sende den retur. Så får jeg et svar  hvor der står: ""Vi kan desværre ikke foretage korrigeringer ifm. reklamationsafdelingens afgørelse."" Så jeg svarer tilbage  hvilken afgørelse de referer til  da jeg kun har modtaget et autosvar. Hertil svarer Zalando: ""Dette er den endelige afgørelse. Vi kan ikke gøre mere ift. reklamationen  før vi modtager den retur."" Så jeg sender varen ind til dem. Nogle dage efter modtager jeg bare Zalandos auto returneringsmail! Jeg ringer til deres kundeservice  som så fortæller mig  at reklamationsafdelingen har valgt at give mig pengene tilbage. Jeg spørger ham  om enten han eller jeg selv kan komme i kontakt med reklamationsafdelingen  men det kan vi IKKE  da de sidder i udlandet. Jeg fortæller ham  at jeg ifølge købeloven altså har RET til at få et afslag i prisen  hvis de ikke kan opfylde en af mine andre rettigheder om enten ombytning eller reparation  men der er ikke noget han kan gøre  fortæller han mig. Måske  men kun måske  kan de lade mig købe blusen til samme pris  HVIS den kommer på lager igen  men det kunne han ikke love. Jeg skal kontakte dem og anmode om dette  hvis den kommer på lager igen.Jeg synes VIRKELIG  at det her er for dårligt! Jeg er målløs over  at så stor og kendt en virksomhed som Zalando IKKE har styr på deres forbrugeres rettigheder! Det giver mig virkelig ikke lyst til nogensinde at handle hos Zalando igen."
__label__1 ,"Man burde kunne give nul stjerner. Lige så let det er at bestille  lige så svært er det at betale korrekt.Jeg har fået flere leveringer  og betalt for meget på en ordre - det skal jeg selv finde ud af at jeg har gjort. Mens en anden ordre er i underskud - og bliver sendt til inkasso. ""Det kan vores system ikke finde ud af"".Jeg har handlet meget på nettet  og Aldrig fået så dårlig kundeservice. Og det handler ikke om den ansatte  men om det system hun skal forsvare. De har mistet en kunde og jeg er rystet.Det virker næsten som om det er meningen at man skal miste overblikket. Man kan se hvad man har købt flere år tilbage  men ikke få en saldo. Mit råd er  at bruge hvilken som helst anden webshop."
__label__1 ,Har lagt rigtig mange penge hos zalando  men er ikke sikker på at jeg har lyst fremover. Havde ved en fejl fået skrevet et forkert Ordrenr på regning da den blev betalt så zalando vælger at rykke den rundt på nogle andre betalinger så det er svært at følge med.. og ender med rykkere på de andre af den årsag  man havde nok hvis man havde kigget på beløb kunne se hvilken ordre det tilhørte . Ender med at blive sendt til inkasso  efter ordre er betalt.. også selvom jeg sendte kvittering med det samme.  Og måtte selv udrede med inkasso. Hmm
__label__1 ,Elendig oplevelse  kan ikke få mine penge retur.Kan absolut ikke anbefale at handle der!Mine sko går hurtigt i stykker og der tilbydes reduktion i prisen på 200 kr. Dette afviser jeg  da jeg ønsker alle pengene tilbage. Dette bekræftes det på mail  at jeg kan få  jeg skal bare sende retur. Disse mails er alle samme dag.Samme dag jeg sender retur  opdager jeg  at jeg dagen før har fået de 200 kr retur  som jeg ellers afviste. Jeg har efterfølgende sendt flere mails  men får nu ingen svar?Jeg sender retur og opdager samt
__label__4 ,Har aldrig haft problemer med zalando. Hverken med bestilling eller refundering af varer. Den eneste grund til at de ikke får 5 stjerner er at man nogen gange skal betale sådan noget langdistance fragt på 29kr Ellers fint sted synes jeg. Jeg bruger deres app og har handlet der aaaaaalt for mange gange 
__label__5 ,Dælme hurtig levering med PostNord .. bestilte lørdag eftermiddag og vupti mandag formiddag pakke klar til afhentning 
__label__5 ,Handler alt mit tøj mm. på Zalando. Får altid den bedste oplevelse og har kun oplevet den bedste kundeservice.Kan 100% anbefale Zalando!
__label__1 ,der er nu gået en måned og har stadig ikke modtaget refundering. Jeg har skrevet 5 gange nu  og har stadig ikke modtaget mine penge. Virkelig dårlig stil! Køber aldrig fra zalando længere.
__label__5 ,Super kvalitet og masser af lækkert tøj  sko osv også det er nemt at sende retur husk at tjekke str guide da str kan varierer 
__label__1 ,Ualmindelig dårlig kundeservice. Bestilte og betalte et par støvler tilbage i januar. I februar blev pengene alligevel trukket fra min konto. Talte med kundeservice som erkendte der var begået en fejl og at pengene ville sættes på min konto indenfor 2-5 hverdage. Men det skete ikke. Har efterfølgende haft fat i kundeservice pr telefon 4 gange  samt sendt mails til kundeservice og diverse chefer flere gange. Ingen vender nogenside retur. Ved telefon opkald får jeg af vide at der er sket fejl i kontonummer  fejl i transaktionen osv og at jeg må kunne forstå at Zalando er et internationalt firma  så de har mange sager kørende så jeg må væbne mig med tålmodighed.Værre kundeservice har jeg sjældent mødt.
__label__1 ,dårlig service  og et usmageligt venstreradikalt marketinghold. en rigtig dårlig kombi.
__label__1 ,Bestilte et par sko - modtog ordrebekræftelse og Zalando trak pengene på mit kreditkort.3-4 dage senere modtog jeg en mail hvor de skrev at de alligevel ikke havde min vare på lager og derfor annullerede de min ordre igen. De ville sende mine penge retur til mig......
__label__1 ,Bestiller en vare 21/3.Får med det samme en e-mail hvor der står:Forventes leveret:tor.  25 mar. 2021 - tir.  30 mar. 2021D. 23/3 får jeg en ny email  med teksten:Din ordre ankommer om 1-4 hverdage - din ordre er netop afsendt fra vores lager. Du kan se hvor langt din pakke er på Track&Trace.Problemet er  at den nu  d. 26/3 STADIG kun er registreret hos Posten. PostNord har altså ikke modtaget pakken.Jeg får nu at vide  ved at chatte med Zalando  at hvis ikke pakken kan traces om 8 (!) dage  kan jeg tage fat i Zalando igen.Det er bare super ringe!
__label__1 ,Bestilte leggings i str xl men modtog str xsSendte dem retur med det sammeDer er nu gået over 3 uger og jeg har stadig ikke modtaget pengeRingede til kundeservice for 1 uge siden og de lovede at sende pengeDer kom ingenIdag har jeg rykket for dem igenDe leggings var ikke engang til mig selv men min mor der er pensionist og hun mangler pengeneHar handlet meget hos Zalando men nu er det slutDer er heldigvis mange andre steder man kan handle
__label__2 ,Langsom levering. Bestiller om Mandagen  pakken kommer først 8 dage senere. Foretrækker boozt næste gang.
__label__1 ,De snyder folk for penge! Jeg betaler penge for en kjole som jeg aldrig har fået og når jeg kontakter dem siger det de skal undersøge det. 3 uger efter hqr de stadig ikke fundet løsning og vil heller ikke refundere penge for kjolen. Shopper aldrig hos dem igen
__label__1 ,Jeg havde bestilt en jakke  som jeg har ventet på at få i min størrelse i lang tid. Da der er gået 7 dage og der ikke rigtig er sket noget  kigger jeg på hvor langt den er kommet i forsendelsen. Jeg opdager den er endt i Sverige  hvorefter jeg kontakter Zalando  som beklager fejlen  men flere af deres ordre er blevet sendt til Sverige  så jeg kan få pengene retur. Nu står jeg uden en jakke  som jeg ikke kan få i min størrelse længere. God service havde været at sende den retur til mig fra Sverige  da det jo er dem der har lavet fejlen- og det åbenbart er sket flere gange.
__label__5 ,Zalando er min yndlings webshop. Jeg har handlet her i mange år og altid følt mig sikker og tilfreds ved at handle hos dem. Størstedelen af det jeg har købt har jeg været tilfreds med  og det er nemt at sende retur hvis man skal det. Der var en enkelt gang hvor en fra Postnord havde åbnet min pakke og indholdet var væk og det løste kundeservice med det samme og sørgede for jeg fik mine penge retur.Jeg har intet negativt at sige.
__label__1 ,Køber aldrig fra Zalando igen!Trods betaling på den forfaldne dato ved faktura  modtog jeg alligevel en rykker  som de nægter at fjerne. På trods at at jeg kan dokumentere fra banken at betalingen er sket indenfor betalingsfristen!HOLD JER LANGT VÆK!!
__label__1 ,Engang var Zalando så godt  men ikke mere! Det er nu 20 dage siden de skrev en mail om at de havde modtaget returvarer  og har endnu ikke modtaget mine penge for de returnerede varer! Er så træt af det  og det er ikke første gang det sker.... lækre varer  ja  men der er så meget bøvl med betaling  returnering  refundering osv... og når ja  de svarer selvfølgelig heller ikke på mine mails om at jeg mangler mine penge !! Giver op på Zalando.... lor.. service  i mister snart alle jeres kunder!
__label__1 ,Inkompetent kundeservice uden det mindste omløb i hovedet  og ingen interesse i at hjælpe kunden. Når man henvender sig føler man blot at de vil af med en hurtigst muligt
__label__1 ,Helt vild dårlig kundeservice. Jeg får en mail med en betalingspåmindelse. Jeg reagerer først ikke  da jeg lige havde bestilt varer og kunne se pengene var trukket. Jeg får så en betalingspåmindelse mere og ser så  at det drejer sig om en 1 5 år gammel betaling. Jeg bruger så rigtig meget tid på at finde kontaktoplysninger - der er intet angivet i mailen. Og jeg finder så langt om længe en mail adr der kan bruges. Nu står jeg så her 1 mdr efter jeg sendte første mail og har intet hørt. Det er virkelig ringe oplevelse og selv om det nok er rigtigt  at DE ikke har trukket pengene i sin tid  så er det en mega dårlig oplevelse at få en reminder om noget der er 1 5 år gammelt. Og så også at man intet svar får på en henvendelse. Jeg handler i hvert fald ikke hos Zalando mere.
__label__5 ,God service. Hjemmesiden fortæller hvad man har brug for at vide om produktet. Og der er hurtig levering.
__label__1 ,"Jeg modtog de helt forkerte bukser. Derfor ringede jeg derind  og fik at vide at jeg bare skulle returnere bukserne og så bestille de rigtige igen. Fik ikke engang "" Det beklager jeg meget"". Det her synes jeg er virkelig dårlig service! Selvfølgelig kan der ske fejl  men noget helt andet er at jeg skal vente på at den bliver returneret og så købe nogle nye og vente på de kommer...  Jeg synes godt de kunne undskylde og sende mig de rigtige bukser med det samme. Jeg handler godt nok ikke her igen!"
__label__1 ,FUPFIRMA!Jeg vil returnere den vare  Zalando har sendt. De skriver  jeg bare skal sætte returlabel på. Men de har ingen returlabel sendt til mig. Jeg kan ikke fortryde mit køb  jeg kan ikke kontakte dem. Jeg kan ikke slette min konto. Jeg får aldrig mine penge tilbage. Rent tyveri. Køb ikke noget i dette FUPFIRMA. Det eneste  du får ud af det  er en tom pengepung.Trækker Zalando yderligere penge på mit kreditkort  bliver det anmeldt til politiet omgående!
__label__1 ,Ufattelig dårlig kundeservice  som man skal bruge lang tid på at finde  og helst en pc.Får en mail om  at min ordre (som jeg end ikke har modtaget) nu er refunderet. Eller det meste af beløbet.Jeg besvarer mailen og får den retur. Så leder jeg på Zalando under ‘hjælp og kontakt’.Her er hverken mailadresse  link til chat eller et telefonnummer  men en masse hånende plads om tilmelding af nyhedsbrev (ekstremt malplaceret). Jeg vælger at skrive en besked  på en meget smal linje  og da jeg endelig får mig formuleret og trykker send  får jeg en fejlmeddelelse i HTML koder  som ikke skriver  hvad jeg har gjort forkert.Så er der ikke andet for end st finde en pc frem og Google Zalando chat.Jeg ved der må være en chat  for den blev der reklameret for under ‘hjælp og kontakt’ men der var ikke noget link hertil. Gav en nærmest mytisk oplevelse...En halv time senere får jeg endelig hul igenne  bare for at finde ud af  pakken måske er beskadiget under fragt  så jeg må bestille igen og Zalando har ‘gemt’ 90 kr  pga. et gammelt gavekort. Det ku ha været meget rart med lidt info på forhånd...
__label__5 ,Jeg har bestilt uadskillige ting fra Zalando! Kun to gange har der været lidt småskavanker. Den ene gang fik jeg 10% rabatkode og den anden gang fik jeg refunderet mine penge! Kundeservice svarede life omkring 4 timer efter! En meget tilfreds kunde her. KLAR anbefaling!!!
__label__4 ,Lækker og overskuelig søgemulighed i deres online shop med for det meste god kundersevice. Penge retur eller ombyt af varer uden at skulle betale ekstra fragt.
__label__1 ,Det er ALT for svært at finde kontaktoplysninger til jeres kundeservice  så jeg har ikke engang nået at handle hos jer før i har mistet mig som kunde. Udover det bliver jeg ved med at få mails fra jer  om at et produkt jeg er interesseret er kommet på lager igen uden det rent faktisk er tilfældet.
__label__1 ,Jeg har ellers været super glad for Zalando og en god trofast kunde i mange år  MEN pr. 1. januar 2021  da jeg ville købe noget  havde jeg lige pludselig kun mulighed for at betale med bankoverførsel og ikke med betalingskort eller “prøv først betal senere” koncept - og det skal lige siges  at jeg ALTID har betalt til tiden! Min mand som bor på samme adresse  har stadig de samme fordele på hans Zalando konto  det er så mærkeligt....De kan sørme ikke engang give mig nogen forklaring på det  virkelig dårlig stil!Så farvel til Zalando herfra:-(
__label__1 ,Deres kundeservice er utrolig langsom  dertil kommer at det næste er umuligt at finde den på deres hjemmeside.Kundeservice er en saga blot nu om dage og Zalando er må på moden med dårlig kundeservice i stor stil!
__label__5 ,Jeg har bestilt så mange ting hos zalando. Og hver gang har de været så gode. Både når det kommer til kvaliteten af varerne  returneringerne og deres service. Har intet dårligt at sige om zalando.
__label__3 ,Puha jeg vil først og fremmest Sige jeg er glad for at jeg har fået alt det jeg har bestilt men jeg fik virkelig ondt i maven fordi jeg havde valgt at få den udleveret i en pakke box trods for jeg havde valgt det plus email det til jer at det var vigtigt pga tit så har vi haft problemer med postbuddet ikke kan finde vores postkasse . eller s kan hun finde på at sætte det oven på det er ikke iorden har altid været glade for at handle hos jer . men jeg vil ikke gå og skal tænke fordi i laver en leverings fejl og ikke retter den at jeg kan ha mistede mit tøj så selvom det er trist fordi i har virkelig mange dejlige ting men tør ikke bestille noget mere når i laver om på den måde man vælger at få sin pakke leveret på
__label__1 ,Det ser ud til I kun sælger til folk i såkaldt normalstørrelse L er det største i sælger  jeg ville da godt have en vest men så skulle jeg sy den dårlig stil
__label__1 ,Har netop fået tilsendt en VADA SET Kappa bikini fra Zalando  men overdelen manglede desværre i pakken. Så ringer Zalando op for at få den manglende overdel tilsendt  men dette nægter de  da deres system ikke virker sådan siger de. Så jeg kan vælge imellem at returnere underdelen(og når denne så er i hus hos dem  lave en helt ny ordre  da de uheldigvis kun sender bikinien ud i sæt). De kan umuligt bare sende mig den manglende overdel siger de. Men jeg kan også få pengene retur  når JEG vel at mærke bare lige har returneret underdelen til dem. Som om at det er kundens fejl at de har lavet en fejl. Fortæller dem at det er skide dårlig kundeservice og total grotesk  og at jeg ihvertfald var færdig med at handle hos dem.
__label__5 ,Zalando har en fantastik servise. tøjet kommer ind for 2-3 dage. du har 100 dages retur. det er så nemt at bruge.
__label__5 ,Fantastisk Bestilte mandag og fik det fredag!Super god service - gennemgående god oplevelse
__label__5 ,Jeg har kun positive oplevelser.Stadigvæk min favorit til at shoppe :-)
__label__1 ,Har sendt en vare retur via den retur label der medfølger. Får en mail om at beløbet på nævnte pakke snart bliver hævet. Det er dog 8 dage siden den er sendt retur ? Kan ikke se noget på “min side” på Zalando. Ingen hjælp at finde  hvor man kan henvende sig eller skrive ??? Indtil videre dårlig oplevelse 
__label__5 ,Jeg er vild med Zalando.Efter jeg opdagede Zalando shopper jeg kun her! De har en nem hjemmeside  fantastisk service og hurtig levering.Jeg vil klart anbefale Zalando til andre.
__label__1 ,Vi har faktisk købt en del. Men en vare  der ikke er blevet leveret blev trods gentagne henvendelser til at regningen blev sendt til inkasso. ualmindelig dårlig kundeservice !!!
__label__5 ,Hurtig levering  og mange gode tilbud
__label__5 ,Tøj  sko etc. er der kun én - Zalando! Udvalget  især de enormt mange forskellige brands og dog alligevel nemt at finde rundt i menuen.Deres nye tiltag med at prøve tøjet først og betale senere på måneden er genialt og giver mere ro til at vælge  uanset om det er korrekt eller ikke er. Har kun haft positive oplevelser  så meget at jeg udelukkende kun køber tø  sko etc.j her hvilket siger en del om deres uovertrufne service.
__label__2 ,Jeg er normalt rigtig glad for Zalando - men her på seneste har jeg oplevet utroligt lange ventetider på at pakken bliver sendt fra deres lager - nogle gange endda over 5 hverdage! Derudover synes jeg det virker lidt mystisk  at man for mange af varerne tager en højere pris (typisk 50 kr)  end de ellers står til af normalpris  hos producenten og andre forhandlere....
__label__2 ,Jeg har før handler på Zalando uden problemer og derfor får de mere end 1 stjerne.MEN jeg har bestilt en kjole og et par sko den 19 og de står til senest levering på min adresse den 24. Den 24 om morgenen får jeg en mail om at mine varer stadig ikke er sendt og jeg vil høre nærmere?! Ift så mange andre sider der kan levere mine varer dagen efter så bruger jeg nok ikke Zalando en anden gang.
__label__5 ,Zalando er fantastisk. Jeg har bestilt utrolig mange ting derfra og bliver aldrig skuffet. En få gang imellem er leveringen lidt forsinket  og det er så få dage at det alligevel ikke rigtig gør en forskel. Jeg bestilte engang en nederdel fra Zalando som efter første vask ændrede stoffet og en lynlås gik lidt i stykker  jeg skrev til dem og forklarede situationen og de svarede hurtigt tilbage at jeg kunne beholde den og få pengene retur eller sende den tilbage. Alt er som det skal være og Zalando er min favorit webshop.
__label__5 ,Alt mit tøj er derfra. Har bestilt fra Zalando i flere år nu. Gratis fragt og returnering  super fedt.
__label__1 ,Har aldrig nogensinde oplevet så dårlig kundeservice! Har bestilt tøj med betaling over kort  da pengene trækkes  kommer jeg i tanke om  at jeg kan få rabat gennem en ekstern partner. Jeg ringer til jeres kundeservice og spørger om jeg kan betale med et tilgodehavende  selvom ordren er hævet på mit kort. Medarbejderen siger  at det kan jeg sagtens  og jeg vil blot få tilbageført det andet beløb til min konto. Jeg skal blot sende en mail med  hvorhen tilgodehavende til overføres til. Jeg går derefter direkte hjem og bestiller mit tilgodehavende  og sender en mail. Dagen efter får jeg svar på  at det ikke kan lade sig gøre  da jeg har valgt at betale med kort. Frustreret og forvirret ringer jeg  og forklarer min situation  men medarbejderen kan slet ikke forstå min situation eller vil hjælpe med at løse det  og det er ikke muligt at snakke med en leder. Ingen kan forstå at det er uretfærdigt  at jeg som kunde  skal bøde for en FEJL  som JERES medarbejder har lavet. Jeg skal nu selv betale min ordre UDEN at kunne få rabat  jeg har mit tilgodehavende på 1.500 kr.  som jeg ikke kan få tilbage på nogen som helst måde  da det var de slet ikke villige til at hjælpe mig  selvom jeg kom med flere forslag. Det eneste de kunne sige var  at jeg skulle sende alt tøjet retur  men jeg havde allerede klippet mærkesedlerne af det tøj  som jeg ville beholde... Derefter havde de absolut ingen løsning. Deres teamleder ville kontakte mig på mail  men det resultere i en direkte standard mail med reglerne omkring kortbetaling  og det er da fint nok  men mit problem ligger ikke i  at jeg ikke har forstået reglerne  men om JERES medarbejder har lavet en fejl og lovet mig noget  som i ikke ved stå ved!Frustreret og grædende ligger jeg røret på med følelsen af en helt uretfærdig og grov behandling  hvor ingen har ville lytte til min side  som ikke handler om betalingsformen  men om jeres medarbejder  som har sagt  det var muligt. Hvis han havde sagt  at det ikke var muligt  så havde jeg ALDRIG købt de tilgodehavende  som jeg nu er brændt inde med hos jer.Vil virkelig ikke anbefale Zalando til nogen med den kundeservice  du fører!
__label__4 ,Priserne skal man liiige holde øje med  da alt ikke altid er så billigt som man bliver forledt til at tro.Men...Leveringskonceptet fungerer upåklageligt.Kassen er genlukkelig  returlabel i kassen og man behøver ikke betale up front  men kan vente til returvare er modtaget.Levering tager typisk 2-4 dage  måske fordi det sendes fra Sverige ?Summa summarum - jeg handler ofte hos Zalando og er ganske tilfreds.
__label__1 ,Giver udtryk for prismatch  men da man henviser til nøjagtige samme produkt blot billigere på en anden side  da modellen er ældre og ikke produceres mere er den naturligvis sat ned  dog ikke hos zalando der kører de fuld pris 1845 -Varen der er tale om er er par fodboldstøvler til 1845 - som koster 1009 - på en anden dansk hjemmeside hvor de er sat ned. Begrundelsen for der ikke gives prismatch er: varen er på udsalg og der fri fragt ved køb over 399 og ike 189kr.
__label__1 ,Levering 2-5 Hverdage.Det tager dem 2 dage  bare at få pakket ordren også har den stadigvæk ikke forladt deres lager. Det for dårligt  bestiller aldrig fra dem mere.
__label__3 ,Har altid været glad for at handle hos Zalando  men undrer mig over at man ikke kan se hverken mailadresse eller telefonnummer på deres egen side. Har nu via google fundet en mailadresse. Mener jeg tidligere uden problemer kunne både ringe og via chat få hjælp 
__label__5 ,Super service  flinke medarbejdere og hurtig ekspedition. Bestilte en ASUS router på nettet  og 15 min efter var den klar til afhentning. Routeren spiller perfekt  så bliver det ikke meget bedre 
__label__5 ,Varen kom meget hurtigt som altid og super service fra Proshop..
__label__1 ,Fredag formiddag den 6. August bestilte jeg et fjernsyn  og en Cromecast  og planlagde egentligt at bestille det til afhentning i butikken i København.Men ved udtjekning fandt ud af  at man tilbød gratis  levering samme aften  hvorfor jeg valgte det.Det skulle jeg så ikke havde gjort.Fredag aften modtog jeg alene min bestilte Cromecast men intet fjernsyn. Derfor kørte jeg til butikken lørdag ved middagstid for  at efterlyse fjernsynet. Havde intet hørt fra butikken om hvorfor det ikke var leveret.Det fik jeg så ikke noget ud af. Jo jeg kunne da købe et fjernsyn mere (der var jo et på lageret i butikken) og så få det allerede betalte fjernsyn refunderet. Ikke en  brugbar løsning  for så have jeg jo i realiteten penge ude at svømme for to fjernsyn.Angiveligt kunne man ikke finde ud af udlevere et fjernsyn til mig og så selv sørge for at få det fjernsyn der ikke var leveret retur til butikken. Resultatet blev at jeg annulerede min ordre og nu har bestilt fjernsynet hos en anden butik.Så tro ikke på Proshops leveringer og forvente ikke nogen service når du besværer dig ud til deres butik  for at forsøge at få en løsning. Så anbefalingen må være at handle alle andre steder end i ProshopOpdateret:Tak for svaret men det hjælper ikke så meget på  at I tilbyder en leveringsydelse I ikke kan leve op til. Men heldigvis har jeg allerede modtaget et tilsvarende fjernsyn  fra en anden butik  der så endda var en krone billigere :-)Så næste gang ved jeg nok hvor jeg skal handle og det bliver ikke hos jer.
__label__5 ,Proshop har meget konkurrence dygtige priser  leverer efter aftale. Fik en delvist defekt vare ( Playmobil )  og v kontakt sendte de fluks en ny vare. Jeg medgiver den bedste anbefaling og 5 fuldt fortjente stjerner
__label__5 ,Vildt hurtig levering! Jeg bestilte i går tæt på midnat og kan senat den allerede bliver leveret senere i dag 
__label__5 ,Super hurtig levering. Fik varen dagen efter. Kan helt klart anbefales.
__label__5 ,Bestilt om aftenen  kunne afhentes ved posthuset næste morgen meget tidligt. Fantastisk!
__label__5 ,Top service og levering - 5/5 stjerner.
__label__5 ,Min søn havde købt en bærbar som der var en fejl i skærmen på  så vi lavede en reklamations sag og sendte den retur  det er nok første gang jeg har oplevet så hurtig betjening og service  allerede i dag  tre dage efter har vi fået pengene retur. Desuden er leveringstiden også vanvittig hurtig 
__label__5 ,Skarp pris på den vare jeg købte.E-mails der fortæller hvor ordren er i processen.Super hurtig levering med Postnord.Topkarakter her fra!
__label__5 ,Rigtig god webshop!Med spændende produkter til gode priser med hurtig levering.
__label__4 ,Hurtig bestilling og hurtig levering
__label__5 ,Utrolig oplevelse  varen ankom næsten før den var bestilt  endda i forbindelse med en weekend.Gode varer  rimelige priser.
__label__5 ,Hurtig levering  også selvom det er weekend.Bestilte min vare lørdag ved 11 tiden  fik sms med at jeg kunne hente varen i pakkeshop om søndagen 9.30.Altid en sand fornøjelse at handle hos Proshop.
