rating,review
__label__5 ,jeg købte en lg bluray afspiller/home cinema til mit nyerhvervede lg fjernsyn. bestillingen blev afgivet søndag og jeg havde varen tirsdag formiddag. desværre syntes jeg ikkeat tv'et og bluray'en (specielt lydindstilling) fungerede særlig godt sammenså jeg blev nødt til at returnere varen til komplett. dagen efter fik jeg en mail med en kreditnotaog efter 3 dage var pengene tilbage på min konto (incl. fragtbeløbet). jeg vil ikke tøve med at købe hos komplett en anden gang.
__label__5 ,komplett.dk er måske ikke altid de billigste med alle deres varermen tilgengæld er deres service og levering altid i orden. har handlet ved dem adskillige gange og som bosat i københavn er deres pickup point levering en super god ordninghvor jeg kan hente mine bestilte vare 1-2 dage efter bestilling og nøjes med at betale 29kr for administration (og ingen fragt) - super idé! har endnu ikke haft en negativ oplevelse med komplett.dk og det er ved at være min favorit online shop for hardware.
__label__5 ,super hurtig handelog overskuelig priser samt hjemmeside. gjorde brug af deres afhentningsmulighed på vesterportog sms info.det virkede sgu. ingen kø . tog 1min så var jeg ude med pakken :)
__label__5 ,har kun har positive oplevelser med at handle ved komplett.dk.har bestilt alt i computerdele og jule/fødselsdagsgaver på siden. alt er kommet som aftalt.jeg havde dog et grafikkort der brændte afså ringede ind og spurgte hvad jeg skulle gøre med detså jeg sendte det indog det blev konstateret dødt dagen efter og at jeg ville få et hurtigst muligt. dog kunne der ikke fåes et nyt grafikkort hjemså fik pengene tilbage uden problemer. lidt ærgeligtmen jo altså ikke deres fejl.. :)
__label__1 ,bestilte d 2/2-2010 en demo vare hos komplett.dkmen ordren bliver annulleret pga lager fejlselvom de skriver på deres hjemmeside at de har et stk. på lager. hvordan kan man få lagerfejl på et demo produkt når der kun er et stk.dybt skuffet kan ikke anbefale nogen at handle der...
__label__5 ,jeg har handlet her 3 gange og ser frem til at handle her frem over.jeg købte en defekt størmforsyning derfor ringede jeg ind (ca 20sek vente tid) og fortalte om størmforsyningen der efter sagde i at i ville sende en ny og ganske rigtigt kom min størmforsyning 2 dage efter! x)5/5
__label__4 ,men købet af et lg lcd 42 tv hos komplett fungerede fremragende. efter sigende skulle apparatet være kommet fra norge. jeg bestilte det lørdagog mandag var det allerede klar til afhentning ved vesterport.prisen var også okelgiganten havde det på 'tilbud' til 10.000 (nedsat fra 12.999). på nettet fandt jeg det hurtigt til ca. 7.000.bestilte efterfølgende en samsung laserprinterhvor leveringstiden hele tiden flyttede sig. endte medat jeg måtte afbestille den. her var jeg ikke tilfreds medat komplett ikke informerede mig via e-mail.
__label__5 ,jeg har igennem det sidste år bestilt fra komplett.dk 6-7 gangedet samme har mine kolleger. alle gange har jeg kunnet hente varen dagen efter i deres butik på ved vesterport. i tirsdags returnerede jeg en defekt usb-stickog jeg fik en ny med posten torsdag. sådan skal det bare fungere!
__label__3 ,i slutningen af september købte jeg en 32 lcd skærm hos komplett.dk. denne handel ville jeg bedømme til 4 stjerner. der var ingen problemer med handlenselvom at deres afhentnings sted ligger midt i københavn og uden nemme parkerings muligheder. deres telefonservice er okaymen ikke blændende. desværre var denne skærm ikke egnet til det danske markede og jeg var derfor nød til at sende den retur. dette gik forblændende godt og under ti dage efter havde jeg mit fulde beløb retur.grunden til de 3 stjerner skyldes at det ikke fremgik ved køb at skærmen at den ikke var godkendt til danmark og det var i den grad et irritationsmomentsamtidige med havde de (det var en demo model) vedlagt den forkerte fjernbetjening. taget hele historien i betragtninggik det forholdsvis smertefrit.
__label__5 ,pc købnår man har prøvet det et par gangeer det et spøgsmål om tillidisær hvis ens konfiguration går helt ad h...til( selvfølgelig må der ikke være brugerfejl involveret). er du fri for førnævntesom denne anmelder var/ermen hvor det gik helt galt grundet komponentårsagerder ikke helt var forståeligt for nogen partner. så var komplett's holdning efter et par forsøg med fejlretningat krediterer købet 100%. kompensationen foreskriver lovenmen ikke alle syntes at tolke ordlyden ens. komplett.dk har bevist at moral & etikgår hånd i hånd med loven og det du kan forvente som forbruger - du kan føle dig tryg. du kan forvente en fair behandling.
__label__5 ,fik mit tv efter to dage. super service
__label__5 ,jeg købte en roccat kone version 2 på en søndag aften og fik musen tirsdag!! meget god info om hvor og hvad der sker med sin ordre.kun godt herfra
__label__2 ,den 27/7-2009 bestiller jeg et grafikkort der ikke er på lager. får dog i bestillingsbekræftelsen at vide at kortet skulle komme på lager dagen efter. nu her næsten 2 måneder efter har jeg måtte opgive at få kortet da komplett tilsyneladende ikke har styr på deres logistik. det værste er at jeg kan bestille det fra udenlandske websiderhvorfor jeg må formode at producenten eller distributøren ikke kan/vil levere til kompletteller endnu værre at komplett ikke kan holde det de lover fra deres side. har skam handlet hos komplett før til ugmen denne oplevelse har skræmt mig væk permanent. det skal dog siges til deres forsvar at de har svaret på spørgsmål omkring den manglende levering hver gangmen dog uden at kunne give mig en forklaring på hvorfor jeg ikke fik mit kort.
__label__5 ,jeg har efterhånden handlet meget ved komplett.dkså jeg syntes det var på tide at anmelde demfor de gode forretningsfolk de er! jeg har engang købt et geforce gtx260 grafikkort ved dem: jeg fik bekræftelse efter 4minog havde varen dagen efter! da jegen søndagbestilte et kabinet og 2 harddiske på i alt 15kg: super hurtigt bekræftelsepakket efter et par timer og afsendt dagen efter. jeg havde det i perfekt stand (selvfølgelig) om tirsdagen. jeg gav 170kr i fragt for 15kg. det skal siges at de altid er gode til at opgive track&trace nummeretså man kan følge sin pakke. senest har jeg købt nogle ramder desværre ikke kunne køre ved den hastighedde var oplyst til. jeg sendte dem retur på reklamationen. jeg blev meget høfligt og hurtigt spurt om jeg ville have dem ombyttet eller have pengene tilbage= klaret! jeg har igennem tiden købt alverdens ting ved komplett og jeg kan ikke finde en eneste sort plet. thumbs up! jeg har også utallige gange skrevet med deres kundeserviceog det er der bestemt heller ikke noget at klage over. det er venligt og professionelt.det erfor migtotalt ligegyldigt at give 20 eller 50 kroner merehvis servicen er så god som her. komplett = den bedste elektronikforhandler i danmark
__label__5 ,- konkurrencedygtige priser - stort udvalg - kompetent rådgivning - hurtig og fleksibel levering
__label__5 ,jeg kan klart anbefale komplett.dk der gode priserhurtig rma og hurtig respons hvis der er lavet en fejl. jeg har haft brug for rma 3 gange vedrørende en defekt dvd-optager der er blevet sendt retur til repså ombytning og sidst kreditering. de har været hurtige hele vejen igennem. eneste lille minus var at jeg måtte rykke for at få refunderet fragt omkostningerne. men blev hurtigt klaret og modtog 15min senere kreditnotaerne via mailså hurtigt process. så kan absolut kun anbefale komplett!!
__label__5 ,har flere gange købt tvhos komplett.dk og er altid blevet positivt overrasket.leveringstiderne overholdessuper god og venlig kundeservice og de har altid de bedste/billigste priser.godt klaret komplett.dk!
__label__5 ,tog mig endelig sammen til at skrive en anmeldelse af komplett.dkjeg har i lang tid købt rigtig mange forskellige ting hos getmore. alt fra en pc i dele med en totalværdig på 30000kr til små kølere osv og har aldrig haft problemer med noget som helst! varen bliver sendt som lovet og det er en super stor lethed at jeg kan tage ind og hente den selv. har på et tidspunkt haft problemer med 2 styk 4870x2ere og fik uden problemer byttet dem til nogle nye indenfor ekstrem kort tid! har også skulle returnere nogle vare og det gik også som smurt i olie! inget problem der heller.så ud fra egen erfaring synes jeg komplett er danmarks bedste netbutik og kan sige at jeg har prøvet mange efterhånden. har dog aldrig været så glad for en butik som komplett.
__label__5 ,har nu handlet der 2 gange service og levering var super!
__label__5 ,jeg var uheldig at have modtaget en home server som havde periodiske fejl på bundkortetog efter at have testet den på kryds og tværs ved at bytte harddiskog ram udinstalleret forskellige styresystemer mmog den stadigvæk frøs måtte jeg oprette en rma. at oprette en rma hos komplett.dk er supernemt via deres hjemmeside. samme dag som komplett havde modtaget serveren sendte de en ny. dvs. de har ikke selv brugt dage eller uger på at teste denmen derimod valgte at sende en ny med det sammeog så tage kampen med producenten bagefter. dette er noget mange andre netfirmaer kunne lære noget af. kender flere der har måttet undvære tv flere uger ved andre netbutikkerog det er der ikke meget kundetilfredshed ved. jeg mener heller ikke man kan give 5 stjerner til en netbutik før man har haft en rma sag med dem. man kan altid give stjerner for hurtig levering osv. men i dag har de fleste netbutikker en hurtig leveringog så er det op til postdanmark at levere til tiden. på baggrund af ovenstående vil jeg altid vælge komplett.dk også selvom de måtte være 100 kr. dyrere end en anden konkurrentda de 100 kr. vil være godt givet ud i tilfælde af at man skulle modtage et defekt produkt. nu har jeg modtaget en ny server som har kørt perfekt i 14 dage.
__label__5 ,bestilte olympus kamera 24. august kl. 14.30 og fik besked den 25. august kl. 10 omat varen kunne afhentes i butikken. hurtigere levering kan vist ikke forlanges - og tilmed til en meget konkurrencedygtig pris.
__label__5 ,jeg har købt en skærm hos komplettsom jeg ikke er videre tilfreds med. efter forgæves at have forsøgt at få andre skærme demonstreret i butikker i min nærhedringede jeg til komplettfor at spørge dem om de havde en ide til en bedre skærm. i telefonen var teknisk chef for rmatim kaasog han leverede en service som kun de bedste kom i nærheden afda branchen havde sin storhedstid. ny skærm på vejportolabel til returnering af den gamleog forlænget returretså jeg kan prøve den nye. der ud over lovning på hjælphvis den nye heller ikke lever op til forventningerne.det der tæller når man handler stumper til sin pcer ikke om man sparer 3 kroner hist og pisteller kan få varen en dag før. en god forretning kendes på deres servicenår tingene går galt. jeg har derfor altid holdt mig til at handle med forretningerne med et godt omdømme. selv med det in menteer jeg imponeret over den venlige og flotte service komplett har udvist mig i denne sag.de varmeste anbefalinger her fra.
__label__5 ,har købt hos dem adskillige gange og hver gang har jeg kunnet hente varerne dagen efter i deres afhentningsbutik. super!
__label__5 ,min kammerat købte computer hos komplett.dk. det var deres februar tilbud på en ganske fornuftig gamer-pc.dog gik denefter driverinstallationigang med en masse underlige temperaturmålingerden blev kørt ind til komplettsom dagen efter kunne konstatere at de ingen fejl havde fundet. derfor ville de efterfølgende kontakte bundkort-producentenfor at finde ud af om det var en hyppig fejlhvilket det viste sig ikke at være.det endte med at de lod den køre nonstop en weekend med nogle grafikprogrammer aktiveretså den fik noget at arbejde med.de fik brændt den sammenog som kompensation for ventetiden fik min kammerat et bedre grafikkort end detder fulgte med i købet.det er fedt at de ikke bare siger den er fin og sender den hjem igen. - derfor har jeg så selv netop bestilt et grafikkort i eftermiddags. de er helt sikkert værd at handle med!
__label__5 ,bestilte en lørdag en asus eee 1008haog mandag var den faldet 100 kr. i pris og jeg fik de penge tilbage da varen endnu ikke var afsendt! super service! hurtig levering og helt igennem en rigtig god oplevelse. det er ikke sidste gang jeg har handlet hos komplett.dk!
__label__5 ,bestilte 1 hd samt diverse tilbehør en onsdag ved 12 tidendette ankom til afhentning i deres butik/lager ved vesterport dagen efter.ganske tilfredsstillende og desuden til en ganske fornuftig pris.
__label__5 ,jeg bestilte et grafikkort som kom dagen efter. der var ingen problemer af nogen slags. :d
__label__5 ,perfekt handel. bestilte et gfx + cpu-køler. det kom efter 2 dageog var pakket rigtig flot og forsvarligt ind.
__label__1 ,update på hele denne sag den 22-05-2010. har endelig fået en computer der ser ud til at virke efter at være sendt ind 2 gange. denne gang har komplett skiftet grafikkortbundkort samt strømforsyning. dog ser denne reparation ud tilat være gået alt for hurtigt. da jeg power den op virker den ikke! 3. gangog den virker stadig ikke!? det er simpelthen bare ikke i orden! man kan fejle en gangdet er okay. 2. gang bliver det problematisk men 3. gang er bare utilgiveligt. men en computer virker som regel heller ikke når hverken powerkabel til grafikkort eller bundkort er monteret! og de er ikke bare faldet ud under transport da de sidder med klips på stikket. så eneste mulighed er dårlig montage eller det slet ikke var monteret. jeg er selv elektroniktekniker så kender disse stik rigtig godt. udover det virker min power-diode heller ikkeog der mangler en afdækningsplade bag på computeren. alt dette kunne jeg dog selv ordnemen tænkt en der ikke kunne.. alt i alt er jeg nød til at ændre min anmeldelse til 1 stjerne og sige 'det er sgu en ommer!' så vil råde folk til at købe en computer fra en færdig fabrikantfor komplett's computer er bare for ringedesværre må jeg sige. kundeservice skal siges stadig er behageligmen det retter bare ikke op på en meget dårlig oplevelse. nu håber jeg bare computeren holder... det må tiden visejeg må indrømme jeg er nervøs hver gang jeg starter den op. må sige det er sidste gang jeg tør købe en computer af komplett så længe kvaliteten er sådan. bestilte den 07-04-2010 en komplett gamer a20 computer fra komplett. det er en maskine der bliver samlet efter bestilling og komplett skriver på deres hjemmesideat disse maskiner bliver testet grundigt og optimeret så de er 'klar ud af kassen' alt dette tager naturligvis lidt tidi følge deres hjemmeside 3 dage. maskinen blev sendt den 14-04-2010godt 5 arbejdsdage efter bestilling. det er også okayselvom det ville være rartat få en mail omkring den lille forsinkelse. jeg fik maskinen den 19-04-2010og satte den til og var klar til at spille. troede jeg.. desværre var den grundigt og fuldt optimerede computer ikke i stand til at køre mere end 10-15 sek før grafikkortet gik ned. det kom op igen men ak. 10-15 sek efter sker det igen og igen og igen... efter en fejlsøgning på mit arbejde blev der fundet ud af at grafikkortet ikke var sat rigtig op. så alt det med grundig test og optimering er vist bare lidt salgsgeil. ellers ville den fejl nok være blevet opdaget. til gengæld var supporten omkring problemet godkomplett var klar tilat sende en pakkelabel med det samme på deres regning. men det bør man vel også når man sender noget ud der er 'dead on arrivel'. så at sende en defekt vare ud trækker voldsomt nedmen supporten redder lidt af æren.
__label__5 ,jeg har handlet her flere gange. der har aldrig været problemer. hurtig levering.
__label__5 ,købte en printer for 1 år 11 mdr. 10 dage siden....så gik det noget i stykkermen hurtigt og uden nogen dikkedarer fik jeg er ny tilsendt....super service
__label__5 ,bestilte et grafikkort. kom så ikke dagen efterringet til dem og de undersøgte det og ringet tilbage og sagde at postdk havde forlagt detmen de ville sende et nyt og hvis jeg så fik 2 leeret i morgen skulle jeg bare nægte modtagelse af det ene. det er da super service og at tro på deres kunder
__label__5 ,jeg købte en computer hos komplett for lidt under et år sidenjeg har haft problemer med mit produktmen den service som jeg fik modtaget fra dem - var utrolig godog aldrig før har jeg prøvet noget der gik så smertefrit igennem. jeg fik en sprit ny computer bestilt til samme værdiog jeg har aldrig fået bedre servicesom jeg har fået hos komplett.dk !
__label__2 ,jeg har sådan set været tilfreds med komplett de gange jeg har købt varer der. det er sket et par gange eller flere - og de har leveret hver gang. så der er der ikke noget at komme efter.problemet har så været når jeg har haft brug for deres kundeserviceat problemet har opstået. jeg købet et tv på siden for en lille måned siden - og det har jo været rigtigt fint - problemet erså at i mellemtiden er tvet blevet sat næsten 10% ned forhold til blot en måned før. jeg kender naturligvis til branchen og har heller ikke problemer med at priserne falder - men jeg synes derimod at et prisfald på 10% på under 30 dage er relativt meget.jeg kontaktede da også komplett for at forklare dem sagen. hvor jeg som svar fik en flabet forklaring på at de yder prisgaranti på 14 dage. yderligere forklarer ham migat sådan er branchen og hvis du følerdet er dårlig kundeserviceså er der jo ikke andetend at man køber tingene andre steder. hvilket jeg mener er et yderst flabet svareller i hvert fald ikke det svar man venter at få fra en kundeservice.jeg har fuld forståelse for at der er run på i branchen - men derfor behøver man ikke være flabet når man forklarer sig. desuden så ringede jeg der ind for at høre om hvorfor prisen lige pludselig faldet - jeg talte med en af cheferne - og han sagde at han ville ringe tilbage. det er nu 14 dage siden at jeg talte med ham - og han har stadig ikke ringe tilbage.det er sidste gang jeg handler hos dem.
__label__1 ,jeg bestilte noget så simpelt som en kartoffelskræller hos komplett.dk d. 22/3 2010. i dag skriver vi d. 8/4 2010og jeg har netop talt med komplett.dk. jeg fík en forventet leveringsdato der hed d 24/3 2010. og pludselig hedder den 20/4 2010 måske. den ret uvenlige og snobbede supporterfortalte at der havde været fejlmen at han mente det var kundernes eget ansvar at følge op på manglende varer. desuden blev man flere gange afbrudt af denne selvfede supporter.jeg vil stækt fraråde at handle hos komplett.dkde overholder ingentinger svære at komme i kontakt med og yder kun dårlig service. til sidst skal sigesat jeg blev lovet en mail som ville komme inden 5 minuttermen ikke engang denne lille ting kunne fra komplett.dk's supporter klare!
__label__5 ,har handlet 4-5 gange hos komplett og det er altid en fornøjelse. bruger som regel deres pickup-point hvor servicen er ligeså god som online ditto
__label__5 ,helt igennem uovertruffen service i den butik. derudover kan man indimellem gøre et fremragende kup i deres demoshop. holder altid hvad de lover med hensyn til fragt og varens beskaffenhed. kan 100% anbefales til alle som søger noget elektronik. mange andre butikker kunne lære af deres fremgangsmåde.
__label__5 ,har købt så mange ting hos komplett uden der har været problemerdog skete der det at jeg fik en forkert varemen de ville self gerne bytte den til den rigtige og trække fragt gebyr fra ^^ det bedste sted jeg har handletkan godt anbefalde det til andre. 5/5
__label__5 ,købet 47 tv. hentede selv og varen var klar til afhentning dagen efter min bestilling. totalt gnidningsløs handel+++
__label__5 ,god og overskuelig sidemed de rigtige priser. havde mine varer 2 hverdage efter bestillingså bestemt anbefalelsesværdig :)
__label__5 ,jeg har købt en pc'er ved demog de levere den inden for det de har sagt. var dog nød til at ringe til kundeservice for at få oplyst noget om modellendet tog meget kort tid at komme igennemog jeg fik svar på mine spørgsmål.
__label__4 ,eneste jeg har oplevet som ka iritere mig lidt er at en bestilling godt kan blive glemt en dag eller 2altså at man bestiller noget om formiddagen eller tidlig eftermiddag 1 dagog så går der 1-2 dage derudover før de faktisk får pakket og sendt varen+ ca. 2 dage i posten(helt fair da deres lager ligger i norgeog det bare er post dk der er langsomme).. derudover har stort set alt jeg har haft med dem at gøre kørt problemfrit og fint indtil vidderehar dog 3 rma i gang ved dem nuså må vi se om de ka holde den gode standart.
__label__4 ,har handlet hos komplett.dk to gange nubegge tilfælde forløb 100% smertefrit. ingen problem med nogle af varerne.let at bestillehurtig levering og fair priser.man kan vælge at få sendt sine vare til et af deres 'pick-up'-stederså komme og hente det der selv. og så først betale med kredit-kort derhvilket jeg er ret stor fan af.
__label__5 ,jeg har handlet 2 gange hos komplett.dk fordi de havde den bedste pris... og jeg gør det gerne igen. det tager en dag at få varen fra norge til københavnmen når man selv henter varener det både billigere og hurtigere end postdanmark. systemet med sms track and trace fungerer rigtig godt.
__label__4 ,har bestilt --->roccat kave - solid 5.1 gaming headset. roccat valo gaming keyboard demoilluminated2mb memory.jeg har snakket med rune fra komplett.dk og han siger at han kan se min ordre og at den er sendtdog lader det til at mit track'n'trace nummer er forsvundet..dog har jeg en aftale med demat hvis jeg ikke modtager min pakke i morgenså sender de bare en ny omgang.personligt giver jeg 4 stjerner for den gode kundeserviceen nem hjemmeside at finde rundt på og sidst men ikke mindst.. de reklamere selv for demo varer.. mit keyboard er en demo varer og jeg spare 250 - på det..så tak komplett.dk :)
__label__5 ,jeg købte et xfx radeon 5970 der desværre efter kort tids brug blev defekt. dagen efter jeg aflevere det i deres pickup point kunne jeg afhentet et nyt kort. det er hvad jeg kalder serviceog desværre ikke noget man ser hos mange netbutikkerlangt de fleste andre butikker ville vælge at sende kortet til reparation hvilket betyder lang ventetid for mig som kunde. jeg kan kun anbefale komplett og vil helt sikkert købe hos dem igen.
__label__5 ,bestilte nyt led tv (samsung 46) tirsdag aften. onsdag modtog vi om aftenen mail om at varen var afsendt (med besked om at de sender varerne kl 17 (så jeg forventede at de kom frem fredag) men blev positivt overrasket da vi torsdag formmidag fik mail om at tv'et kunne hentes.
__label__5 ,jeg har ingen problemer haft ved bestillingen af en ny harddisk. man skal dog gøre op med sig selvom man har tid til at vente påat varen når frem fra norge.
__label__2 ,jeg købte i februar et panasonic fjernsynmen selvom jeg momentvis har været tilfreds med varenhar handlen været overskygget af flere negativer end positiver.dagen efter opsætning bemærkede jegat alle mine kanaler var forsvundethvilket skyldes en dvb/c tunerder ikke er egnet til det danske netværk. hvorfor man så sælger det til danskereforstår jeg ikke. jeg fik efter samtale med panasonic afhjulpet problemetder gjorde at alle kanaler over 350hz blev fjernet under fjernsynets automatiske opdateringsfunktionsom blev slået fra. til gengæld kunne fjernsynet ikke opdateres. på kompletts hjemmeside fremgik det af produktinformationenat fjernsynet kun var med analog og dvb/tmen det fremgik til gengæld af overskriften og af bestillingsbekræftigelsenat fjernsynet også var med dvb/c.midt i april gik mit fjernsyn i stykkerog jeg ringede derpå til komplett for at forklareat jeg skulle have det byttet. ved den lejlighed spurgte jeg direkte om det var muligt for demat komme og hente varenmen fik afslag. han ville i stedet sende en pakkelabel og bemærkede at det godt kunne tage nogle dage før den nåede frem. efter 14 dage udløb min tålmodighedog jeg ringede igen til kompletthvor jeg fik at videat de nu gerne ville komme og hente detmen desværre var deres system nedehvorfor afhentningsordren ikke kunne gennemføres.der er nu gået præcist en ugeog mit fjernsyn står stadig pænt pakket ind på min købmandsdisk. det er i virkeligheden det største irritationsmoment. jeg har ikke kunnet bruge mit fjernsyn i 1 ud af de 3 måneder jeg har haft det.
__label__5 ,har flere gange handlet div computer dele hos komplett. servicen har altid været i top og der har været hurtig ekspedition også da jeg modtog et defekt grafikkortbyttet uden nogen problemmer.
__label__5 ,havde købt et tastatur hos komplett. det var ferieså der gik lidt tid før jeg fik min odrebekræftelseog det er sgu fint nok :) tirsdagen efter ferien fik jeg så mit tastatur kl. 10 om formiddagen. jeg havde regnet med først at få det onsdag eller torsdagså det er bare super behandling :)
__label__5 ,bestilte et hd 5770 grafikkort og en ny mus. så kommer posten 2 dage eftersom planlagt.perfekt :)
__label__5 ,købte en fujitsu siemens pc med afhentning i kbh. afhentning var i topprisen god og betaling sikker. varen uskadt og fungerer som forventet. alt i alt ganske fint.
__label__5 ,har købt flere ting igennem der og har fået dem hurtigt. altid en af de billigste sider og har aldrig været utilfreds med den. leveringen er rigtig god. overskuelig og har ofte en masse god tilbud.
__label__4 ,første gang jeg handlede hos komplett.dk var for et par få måneder siden hvor jeg købte en musemåtte og et logitech g15 - det var utrolig god serviceog der fik jeg varen indenfor 2 dage.andet køb - denne gangvar det et lidt dyrere et af slagsen - et samsung 50 fladskærmog derfor havde jeg høje forventningerisær til service - jeg gav 399kr for at bring bragte varen udhvilket jeg først syntes var dyrtmen alligevel hellere detend at post dk smadrede varen fuldstændigsom man jo har hørt om før!bestilte varen om søndagen - mandag ringede bring og aftalte tid og dato med demsom så blev tirsdag. tirsdag morgen så jeg pengene var hævetog lidt efter fik jeg en mail om at varen var kørt over rma - jeg blev meget chokeret og skrev til komplettog lidt svar frem og tilbagefik vi fundet ud af det var en fejl i systemetog at han ville snakke med bring. heldigvis fik jeg varen samme dag alligevelda de fik bring til at hente varen i kbhså ingen sure miner der.alt i alt en god handel - trods den fejlmen det var jo ikke kompletts skyld!
__label__5 ,jeg har købt nogle kingston ddr2 hyperx pc8500 rami forbindelse med jeg skulle bygge en ny pc.og der har ikke været noget dårligt at berette.
__label__4 ,købte en demo/returvarer fra komplettsom desværre havde en defektog af samme grund havde været en returvarer fra tidligere kunde. jeg sendte det tilbage og fik af vide at det ville blive krediteret. hvilket er ganske fint.jeg skulle oplyse reg og konto nummerhvilket jeg gør selvsamme dag. der stod i min mail at de ville blive krediteret inden for 10 dage. da jeg ringer på 9'ende dagenfår jeg afvide at de ikke har modtaget hverken reg eller konto nummerog intet kan gøre før de har modtaget dette. gensendte min mail som jeg havde en kopi afog mod tog penge 4 dage senere. er da glad for at jeg ringetellers var der gået endnu længere tid. synes dog godt at de kan sende en reminder som standardså var deres egen fejl blevet opdaget tidligere.
__label__1 ,har købt en samsung c6900 bluray afspiller hvor komplett.dk har fjernet det starter kit som samsung giver gratis med ved køb inden 31 maj 2010.
__label__3 ,egentlig et ok sted at handle men de sender en masse mails som er næsten umulige at afmelde. det er et stort kritikpunkt.
__label__4 ,har kun handlet hos komplett enkelte gangeog det har været simple it enkelt-vare indkøb (rambundkort og lignende). de har enkelte produkter der ikke umiddelbart er til at finde andre steder.jeg har endnu ikke haft behov for support eller rmaog det er egentlig i de situationer online butikkerne viser deres sande jeg. har de afsat den fornødne kapacitetfungerer logistikkenkender support-afd. produkterne godt nok til at kunne udtale sig o.s.vvurderingen her baseres således på regulært indkøbog det har været smertefrit: - overskueligt intuitivt site. godt opbygget (uden 'las-vegas-blink-blink'. og tak for det!) - god info om det enkelte produkt (rigtig god...) - nem betaling - lynhurtig behandling af ordre - fin leveringstidkunne fint finde på at handle it- småting der igen.
__label__5 ,tommel op til komplettmed den gode service og hurtige levering fortjener komplett intet mindre end fuldhus. jeg fik leveret min vare dagen efter skønt jeg bestilte den kl 14:00. jeg syntes det er super service.
__label__5 ,man må sige jeg havde en god oplevelse. jeg købte bl.a. nogle forkerte ramblokke og måtte få dem byttet. det gjorde de uden at løfte et øjenbryn. alle leveringer til tiden
__label__5 ,komplett.dk kan varmt anbefales herfra. de har gode produktergode pakkeløsninger til dem som vil samle selvmen ikke kan overskue at finde delene enkeltvis og har en rigtig god support.
__label__5 ,har handlet hos komplet mange gange og fået leveret til tiden. modtog et kabinet som var blevet skadet i posten. klagede min nød til komplett som sendte returlabel til defekt kabinet. leverede samtidig nyt kabinet uden bøvl.handler der gerne igen
__label__5 ,jeg har både købt en skærm og et kabinet hos komplett som to separate handler og begge gange har varene været klar til afhentning i deres pickup point i kbh dagen efter. det har virket fuldstændig problemfrit og indpakningen har også været fin så det kan vel kun give 5* her fra =)
__label__2 ,jeg købte et fujifilm kamera hos komplett i april måned. i juni måned3 uger før vi skulle på ferieholdt det op med at virkemen kun når det var over ca 25 grader (lommevarmt). jeg hastede ind til komplettder praler af netop max 3 ugers reparationstid. men de syltede reparationen og nægtede at kompensere på anden vis (forbrugerrådet anbefalede ellers at man ombyttede det til nyt eller lånte mig et til ferien). det viste sigat fujifilm afviste reparationen da de sagde det var mig der havde ødelagt det (hvilket var forkert)hvorefter komplett jo ville hænge på regningen jvf købeloven. det ville de ikke og begyndt derfor at slås med fujifilm. resultatet var at det tog 1½ måned at få det repareret og jeg måtte i mellemtiden købe et kamera mere (ikke hos komplett). så meget for reparatinsgarantier! at det var meget vigtigt for mig at få kameraet da det netop var købt til ferien betød ikke noget for komplett.
__label__5 ,super hurtig leveringgod hjemmesidehandler gerne igen.
__label__5 ,købte d-link dwa-131 wireless nano usb-adapter 802.11n men fandt et trådløs pci kort i mine gemmerhvorfor jeg ikke havde brug for det bestiltedagen efter kompett havde modtaget pakken som jeg sendte retur modtagelse nægtetog skrev en mail til komplett modtog jeg mine penge inkl. porto retur flot service.niels christian
__label__5 ,købte for 3 måneder siden en bærbar inde ved komplett. deres hjemmeside var nem at finde ud afog fandt derfor hurtigt den computer jeg ønskede. bestilte den søndag og modtog den onsdag. havde lidt bekymringer omkring at den skulle sendes fra norgesamt at man ikke kunne trace den før den var i dkmen de bekymringer blev hurtigt gjort til skamme kan kun anbefale andre at handle med dette firma.
__label__5 ,for lidt over 2 måneder siden bestilte jeg størstedelen af en computer som jeg skulle bygge selvover komplett. bestilte dem fredag eftermiddagog de var på mit lokale posthus tirsdag da det åbnede. der var dog et defekt bundkortmen fik det hurtigt byttet og der var ingen problemer.nu bestilte jeg endnu en skærmfor at køre dual screenbestilte den onsdag eftermiddag og pakken var der fredag.super god service og opdaterede emails samt god track & trace.
__label__5 ,leveringen foregår fra norgehvilket betyder en dags længere ventetid end ved varer købt i danmark. men alt i alt en god købsoplevelse.
__label__5 ,købte for nyligt et gigabyte x58 ud7 bundkort over demo shoppen. bundkort blev hurtigt sendt og blev hurtigt leveret med posten (hvilket er lidt sjovt da postdk plejer at være rimelig langsomme)der stod på deres hjemmeside at bundkort muligvis manglede lidt tilbehør osvmen dejligt nok så var alt tilbehøret der og bundkortet kørte perfekt.
__label__5 ,købte et 32 tv og var da lidt betænkelig ved at det skulle sendes fra norgemen 2 dage efter var tv-ét modtagetalt ok.dog skal nævnes at det stadig står som pakkes på deres sidemen det kan man jo næsten ikke klage over når det er modtaget og pengene ikke er trukket endnu ;)handler gerne hos dem igen...
__label__5 ,jeg fik en telefon med et forkert stikjeg sendte den retur og de bestilte nyt med det samme. hurtig respons på mails og god kommunikation.
