rating,review
__label__5 ,har bestilt der fra et par gange nu og det er kun godt. og når jeg har skulle returnere noget er der ingen problemer med det.
__label__5 ,kun positive oplevelser. aldrig nogle problemer med at bestille og god kundeservice når man ringer til jer feks på grund af forkert pris
__label__5 ,kun positive oplevelser herfra. det er mega smart at man kan købe forskelligt tøj  få det hjem og prøve det  evt nå derefter at bestille i andre størrelser og så sende det retur man ikke har brug for i samme pakke. det er virkelig skønt og nemt.
__label__5 ,stort og lækkert udvalg. altid supernemt med gratis fragt og retur :-) denne gang lidt længere leveringstid end normalt  men god info omkring det  og sådan er det jo med de fleste webshops for tiden grundet covid-19. handler helt sikkert på zalando igen og igen!
__label__1 ,jeg har haft en rigtig dårlig serviceoplevelse med zalando. jeg bestilte et par herre birkenstock til 800 kr. til min kæreste  som jeg fik leveret i slutningen af februar. vi tog dem ud  så det var den rette størrelse  farve osv.  og lagde dem tilbage i æsken igen  da det ikke ligefrem var sandal-vejr. i starten af april tog min kæreste dem så i brug  og kunne straks mærke efter et par skridt ud af døren  at de var alt for stramme. vi ser så  at vi ved en fejl har modtaget en smal model – selvom det ikke var det  der stod i produktbeskrivelsen. jeg kontakter selvfølgelig zalando med det samme  og får først en medarbejder i røret  som sender en returlabel med det samme. jeg var helt åben om  at der var taget et par skridt uden for  men det var intet problem  for  som han selv sagde det  så var det jo var deres fejl – de havde simpelthen sendt noget forkert. senere taler jeg med en medarbejder  som er meget stålfast på  at der intet er at gøre  da skoen er taget i brug. det er jeg meget uforstående over for  da de jo i første omgang har sendt en helt forkert vare  og jeg kontaktede dem  så snart jeg vidste det. og samtidig har jeg talt med en medarbejder  der slet ikke var i tvivl om  at fejlen var deres. herefter fortæller de også  at der nu ’næsten er gået tre måneder’ (returperioden er 100 dage  og der var ikke gået 100 dage!)  hvorfor de intet kan gøre. jeg har mailet med flere forskellige medarbejdere  og på trods af  at de har sendt noget forkert  vil de ikke tage dem retur. jeg står nu med en smal herremodel til 800 kr.  som jeg ikke kan få ombyttet og ikke kan bruge til noget. jeg er ret forbavset over reaktionerne  da jeg tidligere har været flittig kunde hos zalando – men er ærligt chokeret over  at man ikke tager sådan en sag alvorlig og retter op på sine fejl.. virkelig ærgerlig oplevelse!
__label__5 ,altid god service! jeg elsker at der er gratis fragt og det store udvalg af produkter. jeg havde også regnet med en længere leveringstid pga. corona  men den var her allerede efter 2 dage. det er nemt og lige til
__label__1 ,"jeg har returneret 3 bluser til zalando  de to af bluserne var for små og den sidste  var ikke en t shirt som jeg havde bestilt  men en top.varene blev returneret sammen med nogle vare der var købt af en anden kunde og med begge retur sedler lagt i retur pakken  da vi ville spare firmaet for den ekstra forsendelse. dette skulle vi aldrig have gjort  zalando vil nemlig ikke betale pengene retur for de neturerede vare  med begrundelsen at de ikke kan skelne de to ordre fra hinanden trods retur seddel.. så de har ""stjålet"" de 500kr som jeg havde til gode. køb aldrig noget hos dette firma."
__label__5 ,min familie har flere gange handlet med zalando  og der er kun sket et problem en enkelt gang  og det blev løst hurtigt. leveringen er som lovet. zalando er pålidelige  og de er professionelle. kan helt klart anbefale dem.
__label__5 ,super tilfreds hurtig levering og gode priser på tøj til alle aldre. hurtig levering og god information  hvis det skulle være længere leveringstid. der er blevet handlet ofte på siden og det vil det også blive fremadrettet 
__label__5 ,super hurtig levering 1 -2 dage meget tilfreds har købt meget inde hos jer.
__label__1 ,"jeg er utrolig skuffet over zalando. i starten var zalando en nem hjemmeside hvor ens vare kom hurtigt. nu tager det op til 2 uger før man får pakken. derudover har jeg oplevet at kundeservice  især reklamationsafdelingen er forfærdelige. jeg ville købe en taske som koster omkring 800 kr  men da tasken kom var der ridser i læderet. jeg forsøgte så at få et prisnedslag  da jeg faktisk gerne vil have tasken  men blev tvunget til at sende den tilbage og bestille en ny. da den nye kom var der så præcis samme skade på rammen og slidmærker på bunden. da tasken er 800 kr værd vil jeg selvfølgelig ikke betale for slid ridser. jeg forsøgte at skrive til reklamation men fik bare af vide af de ville have tasken tilbage. dette var på trods af at jeg forsøgte at forklare dem at jeg allerede havde brugt over 3 timer på kundeservice og at jeg har virkelig langt til at posthus og sidde midt i eksamensperioden. for at gøre det hele værre så har kundeservice sagt at reklamationsafdelingen oftes giver prisnedslag. derfor er jeg begyndt at føle at det er lidt urimeligt at de ikke vil hjælpe mig som ""plaster på såret"" har de givet mig en rabat kode på sølle ti procent  som om det overhovedet svare til hvor meget tid  energi og benzin jeg har brugt på dem. jeg ville kraftig advare folk om at købe derfra  og når jeg har købt modtaget min nye taske for 3 gang så stopper jeg også selv med at købe herfra  for de sætter tydeligvis ikke deres kunders service særligt højt."
__label__5 ,super tilfredsstillende  alt fungere bare som det skal!  
__label__5 ,jeg køber flere gange om måneden hos zalando og har altid haft en god oplevelse. hurtig levering og god service.
__label__1 ,det er nu anden gang de sjusker og snyder med penge. man skal virkelig holde øje og have styr på sine ting. første gang påstod de at jeg ikke betalte og denne gang har de trukket mine penge ud af det blå endnu en gang selvom jeg endda har sendt tingene retur det er sidste gang jeg handler hos dem. det eneste positive var at varen for en gang skyld var hurtigt fremme
__label__5 ,jeg har bestilt varer fra zalando mange gange  og der har aldrig været problemer. ind i mellem er der lidt længere leveringstid på  fx i corona-tiden. men jeg har altid været tilfreds. og så synes jeg det er mega fedt  at der er gratis levering  gratis retur og 100 dages retur.
__label__5 ,jeg forstår ikke de dårlige anmeldelser  jeg har købt 50+ gange på zalando  og jeg har aldrig haft en dårlig oplevelse med dem  hverken ved returnering  reklamation  kundeservice eller andet. jeg har modtaget to pakker under corona  og ingen af dem har været forsinkede.
__label__1 ,hvis jeg kunne give 0  ville det ikke en gang være en retfærdig anmeldelse! jeg bestilte nogle sko og ventede på lang leveringstid. da de ankom  opdager jeg til min store skuffelse  at det er den forkerte vare. jeg ringer til kundeservice  som undskylder og sender en rabatkode på 20%  som plaster på såret. de anbefaler at jeg sender skoene retur og bestiller dem igen. jeg bestiller igen og venter igen lang tid på levering. jeg modtager min vare og igen er det den forkerte sko. jeg ringer og klager og får en undskyldning. kundeservice siger de vil oprette en sag  for at finde ud af  om de udstiller den forkerte vare. de vil sende mig en rabatkode som endnu et plaster. jeg modtager aldrig en mail med rabatkode og jeg ringer igen. vi aftaler at jeg sender skoene retur og får en reduktion i prisen (hvilket ikke sker) hvis jeg genbestiller en 3.gang. nu har jeg ventet endnu en gang på levering og igen er det den forkerte vare. jeg ringer igen og de beklager. denne gang får jeg ikke nogen rabatkode eller noget og de anbefaler  at jeg sender varen retur. hvad f***** er det for en forretning i driver!? det er noget af det groveste svineri  jeg er blevet udsat for. jeg vil på det kraftigste anbefale alle  at undgå zalando. jeg vil sætte pris på  at zalando kontakter mig (det skal være en med bukserne på og ikke en halvsøvnig kundeservice arbejder  som ikke magter sit job kl. 16:15 på en kedelig onsdag). tag jer sammen og gør noget!
__label__1 ,rigtig dårlig kundeservice og slet ikke til nogen hjælp. kræver mere penge end det aftalte
__label__5 ,de returnerer betaling som de skal ved returnering af varer .
__label__2 ,dårlig oplevelse ved kundeservice. var ikke behjælpelig på nogen måder   da jeg ikke vidste hvor langt retur pakke var. meget skuffet.
__label__4 ,fik en ting der var problemer med  men da jeg skrev løste de problemet med det samme.
__label__5 ,meget stort udvalg af tøj til enhver pris fantastisk!!
__label__1 ,jeg bestilte en blå kjole og modtog en grøn jakke - og nu er kjolen udsolgt.vil overveje en ekstra gang om jeg gider handle ved dette firma mere
__label__4 ,jeg bestilte et par puma sko torsdag d. 14/5  og det gik så hurtigt  at jeg allerede fik skoene mandag d. 18/5. det hele foregik hurtigt  nemt og det var nemt at følge med i processen.
__label__1 ,så dårlig service og ringe information. jeg må desværre erkende at de nyheder der var omkring zalando og varerne ikke kommer  desværre er sandt.bestilte vare den 5. maj 2020 fik en mail at varerne vil komme imellem den 11. og 14. maj 2020. den 18. maj 2020 ringer jeg  da jeg endnu ikke har fået besked om  at mine vare er ankommet i svip boksen.beskeden var  at det så ud som om pakken var gået tabt da den var gået fra deres lager. jeg spørger ind til hvor der så ikke er sendt nogen besked til kunden og jeg skal ringe og følge op på det.hun kunne kun beklage det og så måtte jeg jo gå ind igen og bestille varerne igen...… ja du læste rigtigt - jeg skulle bestille varerne igen...….men nej tak - skal bruge tøjet til en fødselsdag på torsdag og nu er jeg endnu en gang blevet bekræftet i at jeg aldrig nogen sinde vil handle hos zalando igen...….. de lover og skuffer...…...
__label__3 ,jeg kan godt lide zalando og har købt hos dem gentagende gange. men denne gang bliver jeg frustreret over deres løsning. jeg har lagt en stor bestilling  én af de varer var skadelig og jeg sendte den tilbage. men jeg vil gerne købe den solbriller model. jeg kontaktede zalando om de kan levere solbriller uden fragt betaling (prisen var ikke høj nok for gratis levering og jeg planlægger ikke at købe flere ting i den nærmeste fremtid) siden det var en fejl på deres side. svaret var at jeg skal betale fragten selv. jeg tror  at det er unfair at betale for virksomheds egen fejl.og 10% rabatkupon er ikke en løsning siden jeg vil stadig tabe penge.
__label__5 ,nemt at bestille  hurtig levering
__label__5 ,jeg havede besilt et grafikkort fra proshop. efter et års vente tid  uden at høre noget. (forde det ikke var mugligt at få fat på varen (ikke proshops skyld)) skrev de til mig for at oplyse at varen er udgået. men at de kunne levere et ligende kort. lhr  altså et kort som ikke kan bruges til cryotomining. jeg kunne få det til samme pris som det andet jeg havede besilt. prisen var steget meget siden jeg bestilte  men fik det til samme pris. super god service.
__label__5 ,hurtig levering ingen problemer  vil helt klart anbefale at bruge proshop.
__label__4 ,pakken kom som antaget  men den var lidt beskadiget - jeg antager  at det nok var mere pakkebudet end det var selve proshop  men ønsker derfor  at pakken muligvis kan pakkes bedre ind.
__label__2 ,ja det var lidt noget møg igen  de sender pakken med burd som ikke kan finde ud at leverer den  da jeg så beder dem om at tage pakken tilbage da den ikke kan leveres tager det ca. en uge og de nægter at tilbage betale pengene før de har pakken tilbage. men det at de ikke kan leverer pakken er ikke mit problem  det er altså proshops  det står i loven.efter min anmeldelse ringer proshop så og tilbyder mig pengene tilbage.
__label__5 ,gode varer   rigtig god pris   og fin levering
__label__5 ,jeg har købt et brædtspil hos proshop. let at bestille. jeg bor i nærheden af deres lager og kunne derfor hente min ordre allerede dagen efter selv om det var lørdag. superlet udlevering  under 5 minutters ventetid.
__label__5 ,sådan kan det gøres  hurtig levering til absolut konkurrencedygtige priser.
__label__5 ,har handlet der mange gange. altid god og hurtigt service og fair priser. havde et produkt jeg sendte ind på reklamation  fra da jeg sendte den  til jeg fik pengene tilbage  gik der 4 dage :o
__label__5 ,altid hurtig ekspedition. fedt at i bruger burd
__label__5 ,man får de bedste efter service hos proshop.
__label__5 ,super hurtigt og nemtvirkelig nemt at bestille og hurtigt og ordenligt levering.
__label__5 ,alt klappede fra bestilling til afhentning
__label__5 ,bestilte dag 1 om eftermiddagen  havde varen dag 2. meget imponeret  specielt fordi det var postnord der skulle levere / hvad gjorde i for at det kunne ske ?
__label__4 ,det var en meget hurtig levering  og jeg er fint tilfreds med varerne.
__label__4 ,det var en meget hurtig levering og er godt tilfreds
__label__5 ,bestilte om formiddagen og senere samme dag  fik jeg det leveret. jeg er dybt imponeret!
__label__5 ,har bestilt få gange fra denne hjemmeside og har altid fået de varer jeg havde bestilt inden for kort tid og uden problemer.
__label__5 ,har aldrig oplevet problemer med zalando! handler der ofte  og er super tilfreds med leveringen  produkterne og deres kundeservice! har intet dårligt at sige!
__label__5 ,altid kun haft gode oplevelser og tøj der sidder og passer helt fint :)
__label__1 ,håbløs kundeservice!!! de har absolut ikke styr på noget som helst! de ting du har på skrift fra dem er ligepludselig ikke gældende  fordi de “har lavet en fejl”. en fejl som de så har lavet af flere omgange og flere forskellige mennesker!jeg har været glad for at handle hos zalando  men det slutter her! og for din egen skyld  så hold dig langt væk og brug dine penge et andet sted..
__label__2 ,har førhen altid haft positive oplevelser med zalando. synes dog  at det er utroligt ringe  at en reklamation over en vare skal foretages af køber  og man derved skal ubelejlige en gave giver når der opstår en reklamation - trods man kan fremvise deres odre. online køb burde ikke stille en ringere  end fysiske køb - og der gælder en kvittering ved reklamation  uanset hvem der er den faktiske køber. det ville jo være helt tosset hvis man mødte op i h&m med en defekt vare man havde fået i gave og en kvittering  og de bad om den oprindelinge køber skulle foretage reklamationen...
__label__1 ,når man i 1969 kunne sende mennesker op på månen og transmittere billeder derfra og ned på jorden  så må det også være muligt med dagens teknologi at gengive/fotografere farver korrekt. jeg havde bestilt en skjorte i en grøn nuance fordi den på billedet var meget smuk olivengrøn. da den kom havde den en syg armyfarve - slet ikke som på billedet. tag jer nu sammen - kunderne bliver bare frustrerede når tøjet ankommer!!
__label__1 ,min ordre står til at skulle ankomme idag  den blev registreret hos post nord lørdag  hvor jeg fik at vide  at jeg ville modtage den indenfor 3 hverdage (senest onsdag). pakken er ikke ankommet  og står stadig til at skulle komme idag. jeg har skrevet til postnord og de siger  at det ikke giver mening  da pakken ikke engang er i dk endnu. jeg kommer i alle tilfælde ikke til at modtage min pakke indenfor det lovede tidsrum.
__label__5 ,jeg har handlet meget hos zalando.dk og kan klart anbefale dem.
__label__2 ,zalando er ét af mine favoritsteder at købe tøj  da der altid er et godt udvalg  gode priser  hurtig levering og ok hurtig returnering. men desværre insisterer zalando stadig på  at ikke alle kunder kan få lov til at vælge mellem alle betalingsmuligheder. det betyder bl.a.  at jeg og mange andre længe kun har kunnet betale via bankoverførsel (som er en meget mindre sikker løsning for forbrugeren  da man ikke kan gøre indsigelse som ved kreditkort  fx hvis varerne ikke når frem) til trods for  at jeg ingen udenståender har med zalando  køber få ting og med omtanke og kun returnerer  når det er absolut nødvendigt  at jeg har god kreditværdighed og altid har betalt det  jeg skulle. det gør desværre  at jeg kun kan give zalando to stjerner til trods for  at alt andet ved zalando er en 5 stjernet oplevelse. kære zalando  jeg er klar over  at én af jeres forklaringer på de differentierede betalingsmuligheder er bæredygtighed  fordi i mener  det reducerer returforsendelser og mere omtanke ved køb. og det kan i givetvis have ret i. men det reducerer desværre også min lyst til at købe hos jer  og jeg kigger ofte andre steder før jer  fordi jeg helst vil betale med kreditkort og/eller faktura. i ville gøre jer selv og jeres kunder en stor tjeneste  hvis i sørgede for  at alle kunder har samme betalingsmuligheder. jeg kender ingen andre online butikker  der har samme politik som jer  og det skaber bare en følelse af  at i har mistillid til jeres kunder  og det gør desværre også  at man får mistillid til jer.
__label__5 ,det er ikke så tit  at jeg skriver anmeldelser på trustpilot  men i fortjener dét! big time! altid hurtig levering  super sød og imødekommende kundeservice! hurtig respons! alt i alt helt fantastisk! jeg har aldrig kunne sætte en finger på noget. i levere alt det  som alle webshops burde. tusind tak!
__label__5 ,firma med virkelig god og hurtig kundeservice
__label__5 ,jeg bestilte et par sweatpants og en sweatshirt fra nike over zalando i starten af april  jeg modtog sweatshirten som planlagt  men sweatpantsene er den dag i dag stadig ikke kommet. jeg vidste godt at leveringstiden på bukserne var lang  men syntes alligevel en måned virkede som utrolig lang tid. jeg skrev derfor til zalandos kundeservice over deres chat  og fik straks svar fra en af deres ansatte  som ville tjekke op på min ordre og kontakte nike. super god og hurtig service  og rigtig flinke ansatte  kan varmt anbefale zalando :)
__label__4 ,jeg har altid haft en god oplevelse på zalando men sidste gang jeg bestilte der fra skulle der sendes en pakke fra nike som jeg bestilte for 2 uger siden og stadig ikke har modtaget jeg fik så en bekræftigelse på mail hvor der står at pakken kan være forsinket yderligere 15 dage hvilket jeg syntes er for dårligt.jeg har desværre også oplevet at når jeg har sat et produkt på ønskelisten er varen forsvundet kort efter og der står varen ikke er tilgængelig længere. men ellers altid go service og pakkerne kommer forholdsvis hurtigt og de kommer altid og kan spores.
__label__1 ,jeg har oplevet det før  men aldrig i den grad som jeg gjorde i går: fandt 20 gode (virkelig gode!) tilbud  tilføjede til varekurven og vupti så forsvinder de når jeg skal betale. jeg har forsøgt kontakt med zalando  men “hjælp” funktionen er håbløs og den mail de selv bruger - ja den bruger de så ikke rigtig alligevel. kedelig oplevelse!
__label__5 ,hurtig levering  altid god info i forhold til at pakken er sendt. for penge retur når varen(e) man har sendt tilbage er blevet modtaget his zalando.kan varmt anbefales at benytte sig af zalando
__label__5 ,kan virkelig varmt at anbefale  at handle på zalando. har kun haft gode oplevelser. de hurtige med forsending  samt returnering. skade anmeldte et produkt idag  fordi det var gået i stykker og blev straks tilbud kompensation eller returning. virkelig god service! :)
__label__5 ,vi har handlet på zalando i mange år  mest fordi vores drenge synes i har så meget fedt tøj.og vil bare rose jer for den altid hurtige levering og gode service.
__label__1 ,jeg har henvendt mig  for at få et gavekort udbetalt til min konto. dette har man som forbruger krav på efter betalingslovens §96 jf. §1  stk. 5. jeg henvender mig  og får at vide  at dette ikke kan lade sig gøre. det står i deres handelsbetingelser. jeg forklarer dem lovgivningen og får nu et svar der hedder  at det kan de godt. men desværre har jeg ikke selv købt gavekortet  så det er i strid med regler vedr. persondata at udbetale pengene når jeg ikke har betalt for det i første omgang! jeg indløser mine gavekort på min “zalando-konto” således det fremgår at det er mine penge. dette skal stadig udbetales efter betalingslovens §96  jf. §1  stk. 5 da pengene er at sidestille med ikke vederlagsfrie elektroniske tjenester - det samme som et elektronisk gavekort. jeg forklarer kontaktperson nummer 5 at det er loven og henviser til forbrugerombudsmandens vejledning på området! stadig ikke hul igennem! nu får jeg af vide  at hvis jeg ikke havde indløst mine gavekort  så kunne det godt have ladet sig gøre! (nogle gange gælder deres handelsbetingelser - andre gange ikke  åbenbart!) men stadig er der ingen der forholder sig til lovgivningen på området! jeg har til sidst fået fat på en “kundeservice”supervisor der heller ikke evner at sætte sig ind i sagen! jeg har selvfølgelig lavet et skriv til denne med en forklaring af problemerne og henledt hans opmærksomhed på relevant lovgivning! men han svarer lige så overfladisk som hans medarbejdere. han henviser lidt i blinde til handelsbetingelserne og modsiger sig selv med hvad der kan og ikke kan lade sig gøre. men forholder sig på intet tidspunkt til reglerne.
__label__5 ,jeg har altid haft en god oplevelse ved at handle hos zalando. varerne kommer altid hurtigt og jeg får altid mine penge tilbage ved returnering.
__label__3 ,har normalt haft gode oplevelser med zalando  men nu kan jeg pludselig ikke betale med dankort længere  og kan kun betale via bankoverførsel. har ringet ind til zalando for at klage over dette  men de kan åbenbart ikke hjælpe mig  fordi de slet ikke har kontrol over  hvordan deres system vælger betalingsmetoder?!?! hvad i alverden er det for et skod-system  man ingen kontrol har over  whatsoever? og nej  jeg har aldrig haft problemer med at betale for varer  spærret kort/konti  eller andre ting med økonomien  der skulle påvirke mine evner til at betale med dankort.
__label__5 ,mega godt!den er så god  har aldrig haft et eneste problem. leveringen er god og hurtig. har handlet der mange gange  og helt klart noget jeg vil fortsætte med!
__label__5 ,det er bare altid så sindssygt nemt! jeg elsker det. jeg er stort set helt stoppet med at shoppe  da jeg kan få alt via zalando. og så er det bare så mega nemt  at man kan bestille en masse hjem  prøve det  og returnere det  man ikke kan passe/vil have igen. hvis jeg endelig skal nævne et lille bitte men  så må det være  at deres samarbejdspartnere ikke altid er lige så hurtige som zalando  hvis varerne bliver leveret fra samarbejdspartnerne.
__label__5 ,rigtig professionel håndtering af en reklamation på en t-shirt. her handler vi bestemt igen.
__label__1 ,min første oplevelse med dette firma også trækker de to gange det samme beløb og kommunikation med deres mail fungere ikke på iphone så man skal brug en browser fra pc eller mac det fortæller de dig ikke første gang du er i kontakt med dem så meget dårlig service
__label__1 ,ikke imponeret.bestiller et par bukser jeg er helt vild med og bestiller dem i str 42s. ind af døren kommer et par str. 30s. da jeg ringer ind så forklarer han de ikke har flere i str. 42s så de kan ikke sende mig et pwr jeg kan bruge men jeg seævfølgelig kan sende de små bukser retur.tak for bøvlet  kunne i ikke bare have skrevet i havde lavet en fejl og ikke har bukserne og så gove pengene tilbage. nu skal jeg finde ud af at sende det retur og ned i butikkerne mens jeg har en lille nyfødt på armen i disse tider. og ingen kompensation for ulejligheden.slut med at bruge zalando når der ingen forståelse er for at det ikke er ok at sende deres mindste størrelse i stedet for et par der er 12 størrelser større. :/
__label__5 ,zalando er nok der jeg shopper mest  og jeg har aldrig haft problemer med dem. deres kundeservice personale er super søde og altid klar til at hjælpe
__label__2 ,jeg havde bestilt et par sneakers og et par træningsbukser  og får en mail om at varerne er sendt  og de trækker pengene med det samme.da pakken kommer er der kun skoene  og ingen træningsbukser  og de står heller ikke på følgesedlen.da jeg skriver at jeg ikke har fået det hele skriver de tilbage at de vil refundere pengene  og at jeg så kan bestille varen igen.det gider jeg efterhånden ikke bruge tid og kræfter på  når de ikke kunne finde ud af det første gang  tør jeg dårligt binde an med et forsøg mere.godt købmandskab havde været at de spurgte om jeg fortsat ønskede bukserne  for så ville de sørge for at sende dem afsted snarest  men det gider de ikke at tage ansvar for.det overlader de bare til mig selv.tak  men nej tak
__label__5 ,jeg har ofte handlet hos zalando og jeg har altid været fuldt ud tilfreds. god service  hurtig levering og flotte varer! selvfølelig bliver der indimellem sendt en vare retur som måske er købt for stor eller lille  men returneringen er nem og jeg får hurtig pengene retur på min konto. 
__label__2 ,jeg har længe været meget glad for zalando - syntes virkelig de har været hurtig om levering  men bestilte et par nike sko til min søn d. 24 april- og modtog skoene 11 maj mens pengene var trukket for længe siden. 17 dage levering når de skriver 3-5 dage. øv zalando
__label__1 ,pas på de reservere dine penge uden odre. idag har zalando reserveret penge fra min konto uden jeg har lavet en bestilling  de har sendt morgen mails de har reserveret pengene  for de valgte vare. og ikke mere omkring odren  kan ikke se odren i mine odre og er skræmmende de kan få adgang til min betalings konto uden tilladelse !!!
__label__5 ,jeg elsker dem bare  aldrig haft problemer med at få varen  eller få penge retur
__label__1 ,"jeg købte et par sko hos zalando  som jeg returnerede og ønskede at ombytte til anden størrelse ved at lave en ny ordre.i mellemtiden var prisen steget.på det tidspunkt havde zalando følgende tekst på deres hjemmeside:""hvis varen efter returnering er gået op i pris   bedes du henvende dig til vores kundeservice med ordrenummer på din genbestilling  så efterkrediterer vi gerne forskellen til dig.""dette gjorde jeg  men kundeservice nægter at betale prisdifferencen.de har efterfølgende fjernet ovenstående tekst fra deres hjemmeside og svarer: ""desværre så er vores processer blevet opdateret  så vi ikke længere altid kan garantere et prisnedslag.""jeg har skrevet med zalando i et par måneder  og de sender bare samme standard svar hver gang  og vil ikke forholde sig til den gældende tekst på deres hjemmeside på købstidspunket."
__label__1 ,jeg købte en sweater hos zalando som beskrev at den bla. indeholdt 35% alpaka og 15 % uld. da den ankom havde det ændret sig til 35% akryl  35% nylon  20% bomuld og nu kun 10% alpaka uld..  ærgerligt at man ikke kan stole på zalandos beskrivelse.
__label__1 ,der er ikke meget positivt og sige. min søn og mand købte min fødselsdagsgave hos jeg den 21 april. den var ikke kommet til min fødselsdag 1 maj. så de måtte ud og købe en ny gave til mig. også var det jo så heldigt at det også var mors dag. så kunne jeg få gaven der..men det var da også lige ved at knibe. pakken kom 9 maj  dagen før mors dag !!!
__label__5 ,fungerer upåklageligt  har brugt denne side mange gange - hurtig levering og gode muligheder for returnering.
__label__3 ,har længe været glad for zalando men jeres app er blevet mærkelig. når jeg vil tracke min pakke sender den mig ind på jeres app hvor man ikke kan se hvor lang tid der går. det er ret dårligt. jeg er dog meget glad for jeres gode service når det gælder at holde øje med om produkter er udsolgt men bliver sat til slag igen eller bliver sat ned i pris.
__label__5 ,jeg har været kunde ved zalando i flere år  handler i gennemsnit 1 gang om måneden. jeg har aldrig haft problemer med dem før. en enkelt gang  har der været en misforståelse med betaling  men jeg ringede til kundeservice (de svarede med det samme) og efter 2 minutter var det løst :-) jeg har intet at klage over  super service  hurtig levering  pakket godt og forsvarligt. de fortjener helt klart en god anmeldelse herfra :-)(tak for jer  specielt i denne corona tid)
__label__5 ,perfekt forløb og skarpe priser. tak 
__label__5 ,jeg har handlet hos zalando 3-4 gange  og har aldrig haft noget at være utilfreds over. de har hver gang leveret til aftalt tid og forsvarligt indpakket. returnering har fungeret fint.
__label__1 ,normalt er jeg yderst tilfreds med zalando men denne gang er jeg godt nok skuffet over forløbet. jeg har lagt en bestilling på 2 stykker tøj  som er til en fødselsdagsgave. ordren blev lagt den 2/5  og blev betalt via bankoverførsel med det samme. (der var ikke mulighed for at betale med betalingskort) idag den 9/5  er varen slet ikke afsendt endnu. status står stadig som “venter” og kundeservice kan ikke oplyse hvornår de forventer den bliver afsendt. der fremgår normalt en forventet leveringstid ved bestilling men den hverken fremgår ved køb eller mail/ordrebekræftelse denne gang. lidt mere info ville være at foretrække  så man fremadrettet ved  om man kan aflægge en ordre hos jer og nå at få den i tide. ved at jeg bestilte mine varer den 2/5  mente jeg at det var tids nok til en gave den 13/5... men det ser uheldigvis ikke sådan ud. i fremtiden vil jeg helt klart kigge efter andre muligheder  da det er alt for utilregneligt at benytte jeres shop. ærgerligt!
__label__2 ,jeg er normalt rigtig glad for zalando  det er nemt at bruge  og nemt at sende retur hvis man fortryder.men jeg er fanme sur nu  jeg har bestilt en god bunke tøj  hvor noget af det bare ikk sad som det skulle  og jeg vælger så at sende det tilbage. jeg har intet hørt fra zalando  andet end at de har hævet mine penge for ordren. jeg kan ikke komme i kontakt med dem heller. det er over 900kr  jeg regnede med at få tilbage  som jeg aldrig for fået.det er ikke okay  og det er slut med at handle på zalando nu!!!
__label__1 ,rigtig glad for jeres produkter  men i er langt for længe om at levere ked af det. trist trist. må overveje andre desværre.....
__label__5 ,har aldrig haft problemer med zalando og udemærket leveringstid.
__label__3 ,er enlig tilfreds med mit køb og med levering og oplevelsen men de sko jeg har købt er 2 uger efter mit køb på tilbud til 839 kr jeg gav 1195 de er bestilt på prøv og betal så man har noget tid til og prøve dem inden man køber. så de er ikke betalt endnu da jeg opdager de er kommet på tilbud. men selv om det er deres egen hjemme side og tilbud skal jeg stadig betale fuld pris fordi de ikke yder prismatch 14 dage efter selv om de først skal have betalingen senest 15-05-2020 får jeg at vide at jeg ikke kan få lov bare og overføre tilbuds prisen. og da skoen er taget i brug kan den ikke retuneres. det sgu dårlig service. kunne forstå det hvis skoen skulle have været betalt inden de kom på tilbud  men ikke når sidst betalings datoen er efter de er kommet på tilbud og stadig er det. øv øv øv.
__label__1 ,jeg havde bestilt sandaler som jeg ikke har modtaget endnu..noget værre l**t  med den leverings tid..bestillingsdatosø  26.04.2020 bestillingsnummer:11308016773071
__label__5 ,meget tilfreds gang på gang.alting fungerer fint!
__label__1 ,deres hjemmeside siger der skete en fejl under bekræftelse af køb. så jeg prøver igen  hvordan fejler igen. går så ind og ser på mit kontor  og så har de trukket dobbelt op. fra råder alt handel med dem.
__label__3 ,har altid været glad for at handle hos jer  men syntes ikke det er i orden at i hæver penge fra min konto dagen efter jeg har modtaget min pakke  når der var 9 dage til i  ville hæve  har ovenikøbet været inde og lave en retur på den. har du valgt prøv først går der 14 dage før vi trækker skriver i ovenikøbet.
__label__5 ,jeg har absolut intet dårligt at sige om zalando. jeg bestiller ofte varer på zalando og der går ikke mere end et par dage og så har jeg varerne i hænderne og det lever altid op til mine forventninger. thumps up herfra :-)
__label__5 ,deres hjemmeside er nem at navigere  pakkerne bliver leveret hurtigt og så er der næsten altid nogle gode tilbud.
__label__5 ,jeg handler ofte på zalando via deres app. den er nem og brugervenlig. jeg havde et par 5 måneder gamle træningsbukser. disse havde en produktions fejl og jeg skrev en reklamation til zalando. 1 time senere om aftenen havde de allerede godkendt og skrevet en værdinedskrivning og beklagede. det boostede min lyst til at fortsætte min handel hos zalando..
__label__5 ,kun gode oplevelser med zalando! (lidt for) nemt at bestille  hurtig levering  og bedst af alt  det er nemt at returnerer varer igen  så man kan lige bestille lidt ekstra størrelser hvis man er i tvivl.
